266,Four Barrel Coffee,375 Valencia St,4,$,94103,CA,San Francisco,(415) 252-0800,No,Yes,The Mill,736 Divisadero Street,3.2,$,94117,CA,San Francisco,(415) 252-0800,No,Yes,F
267,Vermillion,1508 11th Ave,4,$,98122,WA,Seattle,(206) 709-9797,No,No,Vermilion,10 W. Hubbard Street,3.6,$$$,60610,IL,Chicago,(312) 527-4060,No,No,F
268,Lou Malnati's Pizzeria,439 N Wells St,4,$$,60654,IL,Chicago,(312) 828-9800,Yes,Yes,Lou Malnati's Pizzeria,439 N Wells Street,4.2,$$,60654,IL,Chicago,(312) 828-9800,Yes,Yes,T
269,Balena,1633 N Halsted St,4,$$$,60614,IL,Chicago,(312) 867-3888,Yes,Yes,Balena,1633 N Halsted Street,3.7,$$,60614,IL,Chicago,(312) 867-3888,Yes,Yes,T
270,The Capital Grille,1301 4th Ave,4.5,$$$,98101,WA,Seattle,(206) 382-0900,No,No,The Capital Grille,633 North Street  Clair Street,3.8,$$$,60611,IL,Chicago,(312) 337-9400,No,Yes,F
271,Philz Coffee,399 Golden Gate Ave,4.5,$,94102,CA,San Francisco,(415) 621-7000,No,Yes,Philz Coffee,3101 24th Street,3.9,$,94110,CA,San Francisco,(415) 282-9155,No,No,F
272,El Farolito,2779 Mission St,4,$,94110,CA,San Francisco,(415) 824-7877,No,Yes,El Farolito,2950 24th Street,3.8,$$,94110,CA,San Francisco,(415) 641-0758,No,Yes,F
273,Il Bambino,48 W 8th St,4.5,$$,10011,NY,New York,(212) 228-2466,Yes,Yes,Il Bambino,34-08 31st Avenue,4.8,$$,11106,NY,Queens,(718) 626-0087,Yes,Yes,F
274,The Mermaid Inn,96 2nd Ave,4,$$$,10003,NY,New York,(212) 674-5870,No,No,The Mermaid Inn,568 Amsterdam Avenue,3.8,$$$,10024,NY,New York,(212) 799-7400,No,Yes,F
275,Cumin,1414 N Milwaukee Ave,4,$$,60622,IL,Chicago,(773) 342-1414,Yes,Yes,Cumin,1414 N Milwaukee Avenue,4.1,$$,60622,IL,Chicago,(773) 342-1414,Yes,Yes,T
276,Lola,2000 4th Ave,4,$$,98121,WA,Seattle,(206) 441-1430,No,Yes,Lola,Hotel Andra,3.8,$$$,98121,WA,Seattle,(206) 441-1430,No,Yes,T
277,Sultan's Market,2057 W North Ave,4,$,60647,IL,Chicago,(773) 235-3072,Yes,Yes,Sultan's Market,2057 W North Avenue,4.4,$$,60647,IL,Chicago,(773) 235-3072,Yes,Yes,T
278,Buddakan,75 9th Ave,4,$$$,10011,NY,New York,(212) 989-6699,No,No,Buddakan,75 9th Avenue,4.6,$$$$,10011,NY,New York,(212) 989-6699,No,No,T
279,Native Foods Cafe,1023 W Belmont Ave,4.5,$$,60657,IL,Chicago,(773) 549-4904,No,Yes,Native Foods Cafe,9343 Culver Blvd,3.9,0,90232,CA,Culver City,(310) 559-3601,Yes,Yes,F
280,Taste of India,5517 Roosevelt Way NE,4,$$,98105,WA,Seattle,(206) 528-1575,Yes,Yes,Judy Fu's Snappy Dragon,8917 Roosevelt Way NE,3.5,$$,98115,WA,Seattle,(206) 528-5575,Yes,Yes,F
281,Philz Coffee,748 Van Ness Ave,4.5,$,94102,CA,San Francisco,(415) 292-7660,No,Yes,Philz Coffee,3101 24th Street,3.9,$,94110,CA,San Francisco,(415) 282-9155,No,No,F
282,Shake Shack,E 23rd St & Madison Ave,4,$$,10010,NY,New York,(212) 889-6600,No,Yes,Shake Shack,691 8th Avenue,4.7,$$,10036,NY,New York,(646) 435-0135,No,Yes,F
283,Little Goat Diner,820 W Randolph St,4,$$,60607,IL,Chicago,(312) 888-3455,No,Yes,Little Goat Diner,820 W Randolph Street,4.2,$$,60607,IL,Chicago,(312) 888-3455,No,Yes,T
284,Tup Tim Thai,118 W Mercer St,4,$$,98119,WA,Seattle,(206) 281-8833,No,Yes,Tup Tim Thai,118 West Mercer Street,4.2,$$,98119,WA,Seattle,(206) 281-8833,No,Yes,T
285,Espetus Brazilian Steak House,1686 Market St,4,$$$,94102,CA,San Francisco,(415) 552-8792,No,No,Espetus Brazilian Steak House,1686 Market Street,3.9,$$$,94102,CA,San Francisco,(415) 552-8792,No,Yes,T
286,Perry's,180 N Franklin St,4,$$,60606,IL,Chicago,(312) 372-7557,Yes,Yes,Jerry's,1938 W. Division Street,4.1,$$,60622,IL,Chicago,(773) 235-1006,Yes,Yes,F
287,Zazie,941 Cole St,4,$$,94117,CA,San Francisco,(415) 564-5332,No,Yes,Zazie,941 Cole Street,4.3,$$$,94117,CA,San Francisco,(415) 564-5332,No,Yes,T
288,The Chicago Diner,2333 N Milwaukee Ave,4.5,$$,60647,IL,Chicago,(773) 252-3211,No,Yes,The Chicago Diner,2333 N. Milwaukee Avenue,3.3,$$,60647,IL,Chicago,(773) 252-3211,No,Yes,T
289,The Capital Grille,633 N Saint Clair St,4.5,$$$,60611,IL,Chicago,(312) 337-9400,No,No,The Capital Grille,87 Yorktown Shopping Center,3.8,$$$,60148,IL,Chicago,(630) 627-9800,No,Yes,F
290,Yamo,3406 18th St,4,$,94110,CA,San Francisco,(415) 553-8911,No,Yes,Yamo,3406 18th Street,3.8,$$,94110,CA,San Francisco,(415) 553-8911,No,Yes,T
291,Nopalito,1224 9th Ave,4,$$,94122,CA,San Francisco,(415) 233-9966,No,Yes,Nopalito,1224 9th Avenue,3.5,$$,94122,CA,San Francisco,(415) 233-9966,No,Yes,T
292,Mike's Noodle House,418 Maynard Ave S,4,$,98104,WA,Seattle,(206) 389-7099,No,Yes,Mike's Noodle House,418 Maynard Avenue S,3.7,$$,98104,WA,Seattle,(206) 389-7099,No,Yes,T
293,The Pasta Bowl,2434 N Clark St,4,$$,60614,IL,Chicago,(773) 525-2695,Yes,Yes,Pasta Bowl,2434 N Clark Street,4.2,$$,60614,IL,Chicago,(773) 525-2695,Yes,Yes,T
294,Ruth's Chris Steak House,431 N Dearborn St,4,$$$,60654,IL,Chicago,(312) 321-2725,No,Yes,Ruth's Chris Steak House,933 Skokie Boulevard,4.2,$$$,60062,IL,Chicago,(847) 498-6889,No,Yes,F
295,Lou Malnati's Pizzeria,1520 N Damen Ave,4,$$,60622,IL,Chicago,(773) 395-2400,Yes,Yes,Lou Malnati's Pizzeria,439 N Wells Street,4.2,$$,60654,IL,Chicago,(312) 828-9800,Yes,Yes,F
296,Intelligentsia Coffee,53 E Randolph St,4,$$,60601,IL,Chicago,(312) 920-9332,No,Yes,Intelligentsia Coffee,1331 Abbot Kinney Blvd,4,0,90291,CA,Venice,(310) 399-1233,No,No,F
297,Philz Coffee,1775 17th St,4.5,$,94107,CA,San Francisco,(415) 814-8096,No,Yes,Philz Coffee,3101 24th Street,3.9,$,94110,CA,San Francisco,(415) 282-9155,No,No,F
298,Joseph Leonard,170 Waverly Pl,4,$$,10014,NY,New York,(646) 429-8383,No,No,Joseph Leonard,170 Waverly Place,4,$$$,10014,NY,New York,(646) 429-8383,No,No,T
299,Kuma's Corner,2900 W Belmont Ave,4,$$,60618,IL,Chicago,(773) 604-8769,No,Yes,Kuma's Corner,2900 W Belmont Avenue,4.4,$$,60618,IL,Chicago,(773) 604-8769,No,Yes,T
300,Sitka & Spruce,1531 Melrose Ave,4,$$$,98101,WA,Seattle,(206) 324-0662,No,No,Sitka & Spruce Bar,Melrose Market,3.6,$$$,98122,WA,Seattle,(206) 324-0662,No,No,T
301,Del Posto,85 10th Ave,4,$$$$,10011,NY,New York,(212) 497-8090,No,No,Del Posto,85 10th Avenue,4.1,$$$$,10011,NY,New York,(212) 497-8090,No,No,T
302,Stumptown Coffee Roasters,20 W 29th St,4.5,$$,10001,NY,New York,(855) 711-3385,No,Yes,Stumptown Coffee Roasters,20 W 29th Street,4.1,$,10016,NY,New York,(347) 414-7805,No,No,T
303,Oddfellows Cafe & Bar,1525 10th Ave,3.5,$$,98122,WA,Seattle,(206) 325-0807,No,Yes,Oddfellows Cafe & Bar,1525 10th Avenue,4.1,$$$,98122,WA,Seattle,(206) 325-0807,No,No,T
304,Balzem,202 Mott St,4,$$,10012,NY,New York,(646) 837-7033,Yes,Yes,Balzem,202 Mott Street,3,$$$,10012,NY,New York,(646) 837-7033,Yes,Yes,T
305,Marc Forgione,134 Reade St,4,$$$,10013,NY,New York,(212) 941-9401,No,No,Marc Forgione,134 Reade Street,4,$$$,10013,NY,New York,(212) 941-9401,No,No,T
306,Mastro's Steakhouse,520 N Dearborn St,4,$$$$,60654,IL,Chicago,(312) 521-5100,No,Yes,Mastro's Steakhouse,520 N Dearborn Street,3.8,$$$$,60654,IL,Chicago,(312) 521-5100,No,Yes,T
307,Pearl's Deluxe Burgers,708 Post St,4,$$,94109,CA,San Francisco,(415) 409-6120,No,Yes,Pearl's Deluxe Burgers,708 Post Street,4.1,$$,94109,CA,San Francisco,(415) 409-6120,No,Yes,T
308,J.P. Graziano Grocery Co.,901 W Randolph St,4.5,$,60607,IL,Chicago,(312) 666-4587,Yes,Yes,J.P. Graziano,901 West Randolph Street,3.7,$$,60607,IL,Chicago,(312) 666-4587,Yes,Yes,T
309,The Capital Grille,1301 4th Ave,4.5,$$$,98101,WA,Seattle,(206) 382-0900,No,No,The Capital Grille,5340 N River Road,3.8,$$$,60018,IL,Chicago,(847) 671-8125,No,Yes,F
310,Firecakes,68 W Hubbard St,4,$$,60654,IL,Chicago,(312) 329-6500,No,Yes,Firecakes,68 West Hubbard Street,3.9,$,60654,IL,Chicago,(312) 329-6500,Yes,Yes,T
311,Summer House,1954 N Halsted St,4,$$,60614,IL,Chicago,(773) 634-4100,No,Yes,Summer House Santa Monica,1954 N Halsted Street,3.7,$$$,60614,IL,Chicago,(773) 634-4100,No,Yes,T
312,The Pink Door,1919 Post Aly,4,$$,98101,WA,Seattle,(206) 443-3241,No,No,Pink Door,Pike Place Market,3.9,$$$,98101,WA,Seattle,(206) 443-3241,No,Yes,T
313,Amelie,22 W 8th St,4.5,$$,10011,NY,New York,(212) 533-2962,No,No,Amelie,1754 Polk Street,3.5,$$,94109,CA,San Francisco,(415) 292-6916,No,No,F
314,Swan Oyster Depot,1517 Polk St,4,$$,94109,CA,San Francisco,(415) 673-1101,No,Yes,Swan Oyster Depot,1517 Polk Street,4.3,$$,94109,CA,San Francisco,(415) 673-1101,No,Yes,T
315,Le Bernardin,155 W 51st St,4.5,$$$$,10019,NY,New York,(212) 554-1515,No,No,Le Bernardin,155 W 51st Street,4.4,$$$$,10019,NY,New York,(212) 554-1515,No,No,T
316,Via Tribunali,913 E Pike St,4,$$,98122,WA,Seattle,(206) 322-9234,No,Yes,Via Tribunali,317 W Galer Street,3.9,$$$,98119,WA,Seattle,(206) 264-7768,No,Yes,F
317,Serafina,2043 Eastlake Ave E,4,$$$,98102,WA,Seattle,(206) 323-0807,No,Yes,Oddfellows Cafe & Bar,1525 10th Avenue,4.1,$$$,98122,WA,Seattle,(206) 325-0807,No,No,F
318,BlueStone,1631 E Olive Way,4.5,$$,98102,WA,Seattle,(206) 726-0141,No,Yes,Bluestone,1932 Central Street,3.7,$$,60201,IL,Chicago,(847) 424-0420,No,Yes,F
319,Starbucks,1912 Pike Pl,4,$,98101,WA,Seattle,(206) 448-8762,No,Yes,Starbucks,8595 Santa Monica Blvd,3,0,90069,CA,West Hollywood,(310) 659-1856,No,No,F
320,Ruth's Chris Steak House,431 N Dearborn St,4,$$$,60654,IL,Chicago,(312) 321-2725,No,Yes,Ruth's Chris Steak House,6100 Topanga Canyon Blvd,4,0,91367,CA,Los Angeles,(818) 227-9505,No,No,F
321,Sweet Maple Cafe,1339 W Taylor St,4,$$,60607,IL,Chicago,(312) 243-8908,No,Yes,Sweet Maple Cafe,1339 W. Taylor Street,4.3,$$,60607,IL,Chicago,(312) 243-8908,No,Yes,T
322,Emporio,231 Mott St,4,$$,10012,NY,New York,(212) 966-1234,Yes,Yes,Emporio,231 Mott Street,3.6,$$$,10012,NY,New York,(212) 966-1234,Yes,Yes,T
323,Bow Truss Coffee Roasters River North,406 N Wells St,4,$$,60654,IL,Chicago,(312) 222-1306,No,Yes,Bow Truss Coffee Roasters,406 North Wells Street,3.2,$,60654,IL,Chicago,(312) 222-1306,No,Yes,T
324,Taim Falafel,45 Spring St,4,$,10012,NY,New York,(212) 219-0600,Yes,Yes,Nobu,105 Hudson Street,4,$$$$,10013,NY,New York,(212) 219-0500,No,No,F
325,Frontera Grill,445 N Clark St,4,$$$,60654,IL,Chicago,(312) 661-1434,No,No,Frontera Grill,445 North Clark Street,4.2,$$$,60654,IL,Chicago,(312) 661-1434,No,Yes,T
326,Native Foods Cafe,218 S Clark St,4.5,$$,60604,IL,Chicago,(312) 332-6332,No,Yes,Native Foods Cafe,9343 Culver Blvd,3.9,0,90232,CA,Culver City,(310) 559-3601,Yes,Yes,F
327,Alexander's Steakhouse,448 Brannan St,4,$$$$,94107,CA,San Francisco,(415) 495-1111,No,No,Alexander's Steakhouse,448 Brannan Street,3.6,$$$$,94107,CA,San Francisco,(415) 495-1111,No,No,T
328,Volunteer Park Cafe & Marketplace,1501 17th Ave E,4,$$,98112,WA,Seattle,(206) 328-3155,No,Yes,Volunteer Park Cafe,1501 17th Avenue East,4.1,$$,98112,WA,Seattle,(206) 328-3155,No,Yes,T
329,Pizzeria Delfina,2406 California St,4,$$,94115,CA,San Francisco,(415) 440-1189,No,Yes,Pizzeria Delfina,2406 California Street,4.4,$$$,94115,CA,San Francisco,(415) 440-1189,No,Yes,T
330,Habana Libre Restaurant,1440 W Chicago Ave,4,$$,60642,IL,Chicago,(312) 243-3303,Yes,Yes,Habana Libre,1440 W. Chicago Avenue,4.1,$$,60622,IL,Chicago,(312) 243-3303,Yes,Yes,T
331,Frances,3870 17th St,4.5,$$$,94114,CA,San Francisco,(415) 621-3870,No,No,Frances,3870 17th Street,4.2,$$$,94114,CA,San Francisco,(415) 621-3870,No,No,T
332,Momotaro,820 W Lake St,4,$$$,60607,IL,Chicago,(312) 733-4818,No,No,Momotaro,820 W Lake Street,3.3,$$$,60607,IL,Chicago,(312) 733-4818,No,Yes,T
333,Avec,615 W Randolph St,4.5,$$$,60661,IL,Chicago,(312) 377-2002,No,No,Avec,615 W Randolph Street,4.2,$$$,60661,IL,Chicago,(312) 377-2002,No,Yes,T
334,Spot Dessert Bar,13 St Marks Pl,4,$$,10003,NY,New York,(212) 677-5670,No,Yes,Spot Dessert Bar,13 St. Marks Place,4.1,$$,10003,NY,New York,(212) 673-6745,Yes,Yes,T
335,Serious Pie & Biscuit,401 Westlake Ave N,4,$$,98109,WA,Seattle,(206) 436-0050,No,Yes,Serious Pie,401 Westlake Avenue N,3.7,$$,98109,WA,Seattle,(206) 436-0050,No,Yes,T
336,Degustation,239 E 5th St,4,$$$,10003,NY,New York,(212) 979-1012,No,No,Degustation,239 E 5th Street,3.6,$$$,10003,NY,New York,(212) 979-1012,No,No,T
337,Golden Coffee Shop,901 Sutter St,4,$,94109,CA,San Francisco,(415) 922-0537,No,Yes,Mifune,Japan Center,3.5,$$,94115,CA,San Francisco,(415) 922-0337,No,Yes,F
338,Naf Naf Grill,326 N Michigan Ave,4.5,$,60601,IL,Chicago,(312) 263-0019,No,Yes,Naf Naf Grill,1739 Freedom Drive Unit 109,4.5,$$,60563,IL,Chicago,(630) 904-7200,No,Yes,F
339,Purple Cafe and Wine Bar,1225 4th Ave,4,$$$,98101,WA,Seattle,(000) 000-0000,No,Yes,Purple Cafe and Wine Bar,1225 4th Avenue,3.7,$$$,98101,WA,Seattle,(206) 829-2280,No,Yes,T
340,Naka,1449 E Pine St,4,$$$$,98122,WA,Seattle,(206) 294-5230,No,No,Nana,3267 S. Halsted Street,4,$$,60608,IL,Chicago,(312) 929-2486,Yes,Yes,F
341,Farmhouse,228 W Chicago Ave,4,$$,60654,IL,Chicago,(312) 280-4960,No,Yes,Farmhouse,703 Church Street,3.6,$$,60201,IL,Evanston,(847) 492-9700,No,Yes,F
342,Mamoun's Falafel,30 St Marks Pl,4,$,10003,NY,New York,(646) 870-5785,No,Yes,Mamoun's Falafel,119 MacDougal Street,4.6,$$,10012,NY,New York,(212) 674-8685,No,Yes,F
343,Isa Restaurant,3324 Steiner St,4,$$$,94123,CA,San Francisco,(415) 567-9588,No,Yes,Isa,3324 Steiner Street,3.6,$$,94123,CA,San Francisco,(415) 567-9588,No,No,T
344,Victory's Banner,2100 W Roscoe St,4,$$,60618,IL,Chicago,(773) 665-0227,No,Yes,Victory's Banner,2100 W. Roscoe Street,3.9,$$,60618,IL,Chicago,(773) 665-0227,No,Yes,T
345,Le Colonial,937 N Rush St,4,$$$,60611,IL,Chicago,(312) 255-0088,No,Yes,Le Colonial,937 N Rush Street,4.3,$$$,60611,IL,Chicago,(312) 255-0088,No,Yes,T
346,MingHin Cuisine,333 E Benton Pl,4,$$,60601,IL,Chicago,(312) 228-1333,Yes,Yes,MingHin Cuisine,2168 S Archer Avenue,4,$$,60616,IL,Chicago,(312) 808-1999,Yes,Yes,F
347,Piece Brewery and Pizzeria,1927 W North Ave,4,$$,60622,IL,Chicago,(773) 772-4422,Yes,Yes,Piece,1927 W North Avenue,4.4,$$,60622,IL,Chicago,(773) 772-4422,Yes,Yes,T
348,Campton Place Restaurant,340 Stockton St,4,$$$$,94108,CA,San Francisco,(415) 781-5555,No,No,Sinbad's Pier 2,Pier 2,2,$$$,94105,CA,San Francisco,(415) 781-2555,No,Yes,F
349,The 606 - Bloomingdale Trail,1600-3700 W Bloomingdale,4,0,60651,IL,Chicago,(773) 661-9172,No,No,Fat Rice,2957 W Diversey Avenue,3.6,$$,60647,IL,Chicago,(773) 661-9170,No,Yes,F
350,Blossom,187 9th Ave,4,$$$,10011,NY,New York,(212) 627-1144,Yes,Yes,Blossom,187 9th Avenue,4.1,$$,10011,NY,New York,(212) 627-1144,No,Yes,T
351,Gramercy Tavern,42 E 20th St,4.5,$$$$,10003,NY,New York,(212) 477-0777,No,No,Gramercy Tavern,42 E 20th Street,4.1,$$$$,10003,NY,New York,(212) 477-0777 (212) 477-0393,No,Yes,T
352,The Chicago Diner,2333 N Milwaukee Ave,4.5,$$,60647,IL,Chicago,(773) 252-3211,No,Yes,The Chicago Diner,3411 North Halsted Street,4.1,$$,60657,IL,Chicago,(773) 935-6696,No,Yes,F
353,Jane,100 W Houston St,4,$$,10012,NY,New York,(212) 254-7000,Yes,Yes,Jane,100 W Houston Street,4.1,$$$,10012,NY,New York,(212) 254-7000,Yes,Yes,T
354,The Bristol,2152 N Damen Ave,4,$$$,60647,IL,Chicago,(773) 862-5555,No,Yes,The Bristol,2152 N Damen Avenue,4.2,$$$,60647,IL,Chicago,(773) 862-5555,No,Yes,T
355,Native Foods Cafe,1484 N Milwaukee Ave,4,$$,60622,IL,Chicago,(773) 489-8480,No,Yes,Native Foods Cafe,1114 Gayley Ave,4.3,0,90024,CA,Los Angeles,(310) 209-1055,Yes,Yes,F
356,Mana Food Bar,1742 W Division St,4,$$,60622,IL,Chicago,(773) 342-1742,Yes,Yes,Mana Food Bar,1742 W. Division Street,4.1,$$,60622,IL,Chicago,(773) 342-1742,Yes,Yes,T
357,BOKA Restaurant + Bar,1010 1st Ave,3.5,$$,98104,WA,Seattle,(206) 357-9000,No,Yes,Boka - Hotel 1000,Hotel 1000,3.4,$$,98104,WA,Seattle,(206) 357-9000,No,Yes,T
358,B Star Bar,127 Clement St,4,$$,94118,CA,San Francisco,(415) 933-9900,No,Yes,B Star,127 Clement Street,4.1,$$,94118,CA,San Francisco,(415) 933-9900,No,Yes,T
359,Mindy's Hot Chocolate,1747 N Damen Ave,4,$$,60647,IL,Chicago,(773) 489-1747,No,Yes,Mindy's Hot Chocolate,1747 N Damen Avenue,4.4,$$$,60647,IL,Chicago,(773) 489-1747,No,Yes,T
360,Riccardo Trattoria,2119 N Clark St,4,$$$,60614,IL,Chicago,(773) 549-0038,No,Yes,Riccardo Trattoria,2119 N. Clark Street,4,$$$,60614,IL,Chicago,(773) 549-0038,No,Yes,T
361,Schmidt's,2400 Folsom St,4,$$,94110,CA,San Francisco,(415) 401-0200,No,Yes,Schmidt's,2400 Folsom Street,3.6,$$,94110,CA,San Francisco,(415) 401-0200,No,Yes,T
362,Perry's,180 N Franklin St,4,$$,60606,IL,Chicago,(312) 372-7557,Yes,Yes,Perry's,1944 Union Street,3.7,$$,94123,CA,San Francisco,(415) 922-9022,No,Yes,F
363,Tanta,118 W Grand Ave,4,$$$,60654,IL,Chicago,(312) 222-9700,No,No,Tanta,118 West Grand Avenue,3.7,$$$,60654,IL,Chicago,(312) 222-9700,No,No,T
364,The Modern,9 W 53rd St,4,$$$$,10019,NY,New York,(212) 333-1220,No,No,The Dining Room at The Modern,9 W 53rd Street,4.2,$$$$,10019,NY,New York,(212) 333-1220,No,No,T
365,The Chicago Diner,3411 N Halsted St,4,$$,60657,IL,Chicago,(773) 935-6696,No,Yes,The Chicago Diner,3411 North Halsted Street,4.1,$$,60657,IL,Chicago,(773) 935-6696,No,Yes,T
366,Kitchen Story,3499 16th St,4,$$,94114,CA,San Francisco,(415) 525-4905,Yes,Yes,Kitchen Story,3499 16th Street,3.4,$$,94114,CA,San Francisco,(415) 525-4905,Yes,Yes,T
367,El Techo,2518 Mission St,4,$$,94110,CA,San Francisco,(415) 550-6970,No,Yes,El Techo de Lolinda,2518 Mission District Street,3.4,$$,94110,CA,San Francisco,(415) 550-6970,No,No,T
368,Toulouse Petit,601 Queen Anne Ave N,4,$$,98109,WA,Seattle,(206) 432-9069,No,No,Toulouse Petit,601 Queen Anne Avenue N,3.9,$$$,98109,WA,Seattle,(206) 432-9069,No,Yes,T
369,Shake Shack,215 Murray St,4,$$,10282,NY,New York,(646) 545-4600,No,Yes,Shake Shack,12 S. Michigan Avenue,2.9,$$,60603,IL,Chicago,(312) 646-6005,No,Yes,F
370,Osteria Via Stato,620 N State St,4,$$,60654,IL,Chicago,(312) 642-8450,Yes,Yes,Pizzeria Via Stato,620 N State Street,3.9,$$,60654,IL,Chicago,(312) 642-8450,Yes,Yes,T
371,Foreign Cinema,2534 Mission St,4,$$$,94110,CA,San Francisco,(415) 648-7600,No,No,Foreign Cinema,2534 Mission District Street,4.3,$$$,94110,CA,San Francisco,(415) 648-7600,No,Yes,T
372,Mission Bar,2695 Mission St,4,$,94110,CA,San Francisco,(415) 647-2300,No,No,Mitchell's Ice Cream,688 San Jose Avenue,4.7,$,94110,CA,San Francisco,(415) 648-2300,No,No,F
373,ARAMI,1829 W Chicago Ave,4,$$$,60622,IL,Chicago,(312) 243-1535,Yes,Yes,Arami,1829 W. Chicago Avenue,3.9,$$,60622,IL,Chicago,(312) 243-1535,Yes,Yes,T
374,Skillet Street Food,512 Stewart St,4,$$,98101,WA,Seattle,(206) 512-2000,No,Yes,Skillet Food Truck,Location Varies,3.9,$$,98101,WA,Seattle,(206) 512-2000,No,No,T
375,Xoco,449 N Clark St,4,$$,60654,IL,Chicago,(312) 661-1434,No,Yes,Frontera Grill,445 North Clark Street,4.2,$$$,60654,IL,Chicago,(312) 661-1434,No,Yes,F
376,Le Colonial,937 N Rush St,4,$$$,60611,IL,Chicago,(312) 255-0088,No,Yes,Le Colonial,20 Cosmo Place,3.9,$$$,94109,CA,San Francisco,(415) 931-3600,No,No,F
377,Fatso's Last Stand,2258 W Chicago Ave,4.5,$,60622,IL,Chicago,(773) 245-3287,Yes,Yes,Fatso's Last Stand,2258 W. Chicago Avenue,3.5,$,60622,IL,Chicago,(773) 245-3287,Yes,Yes,T
378,Spiegel,26 1st Ave,4,$$,10009,NY,New York,(212) 228-2894,No,Yes,Spiegel,26 1st Avenue,2.7,$$,10009,NY,New York,(212) 228-2894,No,Yes,T
379,Ristorante Milano,1448 Pacific Ave,4,$$$,94109,CA,San Francisco,(415) 673-2961,No,Yes,Ristorante Milano,1448 Pacific Avenue,3.5,$$$,94109,CA,San Francisco,(415) 673-2961,No,No,T
380,Blossom,187 9th Ave,4,$$$,10011,NY,New York,(212) 627-1144,Yes,Yes,Blossom,426 S Main St,4,0,90013,CA,Los Angeles,(213) 623-1973,No,No,F
381,House of Prime Rib,1906 Van Ness Ave,4,$$$,94109,CA,San Francisco,(415) 885-4605,No,No,House Of Prime Rib,1906 Van Ness Avenue,4.4,$$$,94109,CA,San Francisco,(415) 885-4605,No,No,T
382,Mirai Sushi,2020 W Division St,4,$$$,60622,IL,Chicago,(773) 862-8500,Yes,Yes,Mirai,2020 W. Division Street,3.7,$$,60622,IL,Chicago,(773) 862-8500,Yes,Yes,T
383,Calozzi's Cheesesteaks,1306 4th Ave,4,$,98101,WA,Seattle,(206) 623-1330,No,Yes,Palomino,1420 5th Avenue,3.5,$$,98101,WA,Seattle,(206) 623-1300,No,No,F
384,Tutta Bella Neapolitan Pizzeria,4411 Stone Way N,4,$$,98103,WA,Seattle,(206) 633-3800,No,Yes,Tutta Bella Neapolitan Pizzeria,4411 Stone Way North,3.9,$$,98103,WA,Seattle,(206) 633-3800,No,Yes,T
385,Osteria La Madia,59 W Grand Ave,4,$$,60654,IL,Chicago,(312) 329-0400,Yes,Yes,Osteria La Madia,59 W Grand Avenue,4.3,$$$,60654,IL,Chicago,(312) 329-0400,No,Yes,T
386,Peter Luger Steak House,178 Broadway,4,$$$$,11211,NY,Brooklyn,(718) 387-7400,No,No,Peter Luger Steak House,178 Broadway,4.1,$$$$,11211,NY,Brooklyn,(718) 387-7400,No,No,T
387,Taqueria Canccn,2288 Mission St,4,$,94110,CA,San Francisco,(415) 252-9560,No,Yes,Taqueria Cancun,2288 Mission District Street,3.5,$$,94110,CA,San Francisco,(415) 252-9560,No,Yes,T
388,Taylor Street Coffee Shop,375 Taylor St,4,$$,94102,CA,San Francisco,(415) 567-4031,No,Yes,Taylor Street Coffee Shop,375 Taylor Street,4.6,$$,94102,CA,San Francisco,(415) 567-4031,No,Yes,T
389,Circa,2605 California Ave SW,4,$$,98116,WA,Seattle,(206) 923-1102,No,Yes,Circa,2605 California Avenue SW,4.1,$$,98116,WA,Seattle,(206) 923-1102,No,Yes,T
390,RL Restaurant,115 E Chicago Ave,4,$$$,60611,IL,Chicago,(312) 475-1100,No,No,Ralph Lauren Bar & Grill,115 E Chicago Avenue,4.1,$$$$,60611,IL,Chicago,(312) 475-1100,No,Yes,T
391,Tony Baloney's,1098 Howard St,4,$,94103,CA,San Francisco,(415) 863-1514,No,Yes,Smitten Ice Cream,432 Octavia Street,3.8,$,94102,CA,San Francisco,(415) 863-1518,No,No,F
392,Wildberry Pancakes and Cafe,130 E Randolph St,4.5,$$,60601,IL,Chicago,(312) 938-9777,No,Yes,Wildberry Pancakes & Cafe,130 E Randolph Street,4,$$,60601,IL,Chicago,(312) 938-9777,No,Yes,T
393,Mamnoon,1508 Melrose Ave,4,$$,98122,WA,Seattle,(206) 906-9606,No,Yes,Mamnoon,1508 Melrose Avenue,4,$$,98122,WA,Seattle,(206) 906-9606,No,Yes,T
394,Piccolo Sogno,464 N Halsted St,4,$$$,60642,IL,Chicago,(312) 421-0077,No,Yes,Piccolo Sogno,464 N. Halsted Street,4.1,$$$,60622,IL,Chicago,(312) 421-0077,No,Yes,T
395,Union Sushi + Barbeque Bar,230 W Erie St,4,$$,60654,IL,Chicago,(312) 662-4888,Yes,Yes,Union Sushi + Barbeque Bar,230 W. Erie Street,3.7,$$,60654,IL,Chicago,(312) 662-4888,No,Yes,T
396,Annisa,13 Barrow St,4.5,$$$$,10014,NY,New York,(212) 741-6699,No,No,Annisa,13 Barrow Street,3.8,$$$$,10014,NY,New York,(212) 741-6699,No,No,T
397,Brooklyn Bagel & Coffee Company,286 8th Ave,4,$,10001,NY,New York,(212) 924-2824,Yes,Yes,Brooklyn Bagel & Coffee Company,286 8th Avenue,4.3,$,10001,NY,New York,(212) 924-2824,Yes,Yes,T0
